date,region_code,icb_code,capacity,capacity_per_population,population,num_ward_patients,occupancy,suppressed
2024-02-01,Y61,QH8,180,17.534033071134598,1026575,190,1.0,True
2024-02-01,Y56,QMF,424,21.74882061377839,1949531,467,1.0,True
2024-02-01,Y58,QR1,201,35.52435539201391,565809,202,1.0,True
2024-02-01,Y62,QYG,448,19.69633353630522,2274535,217,0.484375,False
2024-02-01,Y62,QOP,794,30.692977068016646,2586911,512,0.6448362720403022,False
2024-02-01,Y62,QE1,403,26.6487685690008,1512265,216,0.5359801488833746,False
2024-02-01,Y63,QOQ,184,12.301792384521939,1495717,110,0.5978260869565217,False
2024-02-01,Y63,QHM,443,16.726013179192236,2648569,214,0.48306997742663654,False
2024-02-01,Y63,QF7,250,20.279681138517525,1232761,138,0.552,False
2024-02-01,Y63,QWO,364,16.954710428451122,2146896,228,0.6263736263736264,False
2024-02-01,Y60,QHL,170,13.419396395550129,1266823,139,0.8176470588235294,False
2024-02-01,Y60,QWU,176,19.877729376008713,885413,140,0.7954545454545454,False
2024-02-01,Y60,QGH,134,19.50429967919794,687028,73,0.5447761194029851,False
2024-02-01,Y60,QJ2,165,17.77844821084162,928090,63,0.38181818181818183,False
2024-02-01,Y60,QK1,155,15.649736680559595,990432,129,0.832258064516129,False
2024-02-01,Y60,QJM,169,24.80985230063669,681181,136,0.8047337278106509,False
2024-02-01,Y60,QPM,342,51.09312394116223,669366,275,0.804093567251462,False
2024-02-01,Y60,QT1,202,19.368918447264765,1042908,135,0.6683168316831684,False
2024-02-01,Y60,QOC,145,33.291088090515025,435552,110,0.7586206896551724,False
2024-02-01,Y60,QNC,239,24.512795371491926,975001,146,0.6108786610878661,False
2024-02-01,Y60,QUA,339,32.50782009654535,1042826,310,0.9144542772861357,False
2024-02-01,Y61,QJG,161,18.278256367872046,880828,124,0.7701863354037267,False
2024-02-01,Y61,QM7,520,39.450185795201946,1318118,415,0.7980769230769231,False
2024-02-01,Y61,QMM,180,19.630831311175942,916925,69,0.38333333333333336,False
2024-02-01,Y61,QHG,360,40.93234792495736,879500,297,0.825,False
2024-02-01,Y61,QUE,210,24.704080408252572,850062,179,0.8523809523809524,False
2024-02-01,Y56,QMJ,187,12.535940272613127,1491711,167,0.893048128342246,False
2024-02-01,Y56,QKK,490,28.479579850639134,1720531,419,0.8551020408163266,False
2024-02-01,Y56,QWE,365,25.416322849970584,1436085,280,0.7671232876712328,False
2024-02-01,Y56,QRV,614,25.689763884292297,2390057,219,0.3566775244299674,False
2024-02-01,Y59,QU9,516,31.963665489090545,1614333,455,0.8817829457364341,False
2024-02-01,Y59,QNQ,223,33.431428841278674,667037,131,0.5874439461883408,False
2024-02-01,Y59,QKS,438,27.157990680716892,1612785,354,0.8082191780821918,False
2024-02-01,Y59,QRL,347,21.497036258747496,1614176,346,0.9971181556195965,False
2024-02-01,Y59,QXU,223,24.10409510200464,925154,166,0.7443946188340808,False
2024-02-01,Y59,QNX,192,12.485709715052694,1537758,177,0.921875,False
2024-02-01,Y58,QT6,212,41.893010783498106,506051,76,0.3584905660377358,False
2024-02-01,Y58,QVV,144,20.58269024337602,699617,85,0.5902777777777778,False
2024-02-01,Y58,QJK,216,19.96216430524737,1082047,114,0.5277777777777778,False
2024-02-01,Y58,QSL,81,16.157312380690215,501321,66,0.8148148148148148,False
2024-02-01,Y58,QOX,191,23.31665358411147,819157,125,0.6544502617801047,False
2024-02-01,Y58,QUY,121,13.6037137014131,889463,76,0.628099173553719,False
